session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786166576723,2026-09-20T03:59:06.537819Z,-0.0232686,5.9328318,7.9647608,,,,,,,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786176663382,2026-09-20T03:59:06.538087Z,0.0231190,5.8869677,8.2937393,-0.1486028,0.0055791,-0.0209173,,,,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786186770897,2026-09-20T03:59:06.538179Z,0.1132757,5.8169374,8.5134068,-0.1486028,0.0055791,-0.0209173,,,,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786196855410,2026-09-20T03:59:06.552085Z,0.0312743,5.7825208,8.6177044,-0.0582887,0.2632483,-0.0983580,-0.0772119,5.7655854,7.9365091,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786206917503,2026-09-20T03:59:06.552250Z,-0.1857003,5.7787051,8.5844107,-0.0582887,0.2632483,-0.0983580,-0.0772119,5.7655854,7.9365091,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786217023379,2026-09-20T03:59:06.571387Z,-0.4192846,5.7757874,8.3801546,-0.0253639,0.2560038,-0.0880159,-0.1354133,5.7610278,7.9390383,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786227083234,2026-09-20T03:59:06.571641Z,-0.6377555,5.7570825,8.0734730,-0.0253639,0.2560038,-0.0880159,-0.1354133,5.7610278,7.9390383,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786237192812,2026-09-20T03:59:06.591339Z,-0.7847744,5.7492266,7.7817540,-0.0635180,0.0936116,-0.0461813,-0.1679315,5.7542276,7.9433479,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786247273541,2026-09-20T03:59:06.591628Z,-0.7916577,5.7285767,7.5978494,-0.0635180,0.0936116,-0.0461813,-0.1679315,5.7542276,7.9433479,,,,
gait_20260920_035906_friend_ritvik_walk_2,friend_ritvik_walk_2,2533786257358096,2026-09-20T03:59:06.611239Z,-0.6303484,5.7406225,7.5700169,-0.1271526,-0.0349565,-0.0363888,-0.1692190,5.7365637,7.9560862,,,,
