session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449607325966,2026-09-20T03:36:49.995518Z,1.1041759,3.5742438,8.7698116,,,,,,,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449617404958,2026-09-20T03:36:49.996326Z,1.0862942,3.5384057,8.7673426,0.0376545,-0.0054791,-0.1123805,,,,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449627501685,2026-09-20T03:36:49.996430Z,1.1624597,3.5563622,8.7943516,0.0376545,-0.0054791,-0.1123805,,,,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449637583513,2026-09-20T03:36:49.996521Z,1.1637317,3.5563622,8.7883663,0.0376545,-0.0054791,-0.1123805,,,,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449647667986,2026-09-20T03:36:49.996648Z,1.2570307,3.5719244,8.7642746,0.0376545,-0.0054791,-0.1123805,,,,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449657773455,2026-09-20T03:36:50.010028Z,1.3149405,3.5828481,8.8388691,0.0568065,-0.1101323,-0.0988909,1.3949615,3.6086473,9.0148687,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449667858252,2026-09-20T03:36:50.010275Z,1.4508114,3.5797057,9.0194063,0.0568065,-0.1101323,-0.0988909,1.3949615,3.6086473,9.0148687,,,,
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449677942318,2026-09-20T03:36:50.029807Z,1.5010148,3.5033157,9.0153666,0.1188090,-0.1597276,-0.1226893,1.4154841,3.6358211,9.0007401,0.1546811,-0.1310062,-0.3193840,0.9256917
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449688039568,2026-09-20T03:36:50.030146Z,1.4642040,3.4503438,8.8288431,0.1188090,-0.1597276,-0.1226893,1.4154841,3.6358211,9.0007401,0.1546811,-0.1310062,-0.3193840,0.9256917
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449698110044,2026-09-20T03:36:50.049787Z,1.3227965,3.4963574,8.5883760,0.1266196,-0.1136796,-0.1030877,1.4260192,3.6596642,8.9894066,0.1555776,-0.1321397,-0.3202983,0.9250642
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449708188576,2026-09-20T03:36:50.050159Z,1.2290485,3.5722985,8.3699045,0.1266196,-0.1136796,-0.1030877,1.4260192,3.6596642,8.9894066,0.1555776,-0.1321397,-0.3202983,0.9250642
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449718277361,2026-09-20T03:36:50.070083Z,0.4967968,3.2052376,8.4159927,-0.0535923,0.0735436,-0.0589715,1.4036657,3.6430638,8.9996624,0.1550567,-0.1307713,-0.3206838,0.9252125
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449728362810,2026-09-20T03:36:50.070632Z,0.5317372,3.1191959,8.3736458,-0.0535923,0.0735436,-0.0589715,1.4036657,3.6430638,8.9996624,0.1550567,-0.1307713,-0.3206838,0.9252125
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449738446958,2026-09-20T03:36:50.090135Z,1.3914801,3.6184618,8.6630449,-0.3300970,0.1999634,0.0231156,1.3645998,3.5744026,9.0331402,0.1522742,-0.1274887,-0.3205032,0.9261948
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449748530861,2026-09-20T03:36:50.090482Z,1.5561563,3.7951090,9.1394911,-0.3300970,0.1999634,0.0231156,1.3645998,3.5744026,9.0331402,0.1522742,-0.1274887,-0.3205032,0.9261948
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449758615537,2026-09-20T03:36:50.112106Z,1.3991116,3.7217116,9.5369282,-0.3931154,0.3720316,0.0418679,1.2953310,3.5019450,9.0716372,0.1498537,-0.1225847,-0.3199579,0.9274394
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449768720720,2026-09-20T03:36:50.112509Z,1.1875988,3.6207063,9.8621655,-0.3931154,0.3720316,0.0418679,1.2953310,3.5019450,9.0716372,0.1498537,-0.1225847,-0.3199579,0.9274394
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449778783424,2026-09-20T03:36:50.129760Z,1.0681881,3.5409496,10.0246725,-0.2397496,0.4224763,0.0596210,1.2221450,3.4627461,9.0968046,0.1492177,-0.1180595,-0.3190088,0.9284554
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449788867653,2026-09-20T03:36:50.130118Z,0.9307459,3.6002808,9.8870058,-0.2397496,0.4224763,0.0596210,1.2221450,3.4627461,9.0968046,0.1492177,-0.1180595,-0.3190088,0.9284554
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449798957334,2026-09-20T03:36:50.149677Z,0.8808418,3.6260934,9.7104330,-0.0408853,0.3265664,0.0268461,1.1681141,3.4615114,9.1043701,0.1501222,-0.1152537,-0.3184032,0.9288700
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449809038715,2026-09-20T03:36:50.151815Z,0.9082255,3.6927569,9.5612440,-0.0408853,0.3265664,0.0268461,1.1681141,3.4615114,9.1043701,0.1501222,-0.1152537,-0.3184032,0.9288700
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449819098854,2026-09-20T03:36:50.169798Z,0.7364415,3.7042041,9.3982143,0.1177598,0.1650902,-0.0451654,1.1390700,3.4890492,9.0975361,0.1519648,-0.1143463,-0.3185568,0.9286298
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449829183286,2026-09-20T03:36:50.170132Z,0.5837363,3.5768626,9.0686378,0.1177598,0.1650902,-0.0451654,1.1390700,3.4890492,9.0975361,0.1519648,-0.1143463,-0.3185568,0.9286298
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449839288714,2026-09-20T03:36:50.189757Z,0.8435072,3.5932479,8.8241301,0.1864072,0.0599707,-0.0872498,1.1243838,3.5268457,9.0847797,0.1540318,-0.1144197,-0.3191658,0.9280709
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449849351744,2026-09-20T03:36:50.190095Z,0.6794295,3.5857661,8.7400331,0.1864072,0.0599707,-0.0872498,1.1243838,3.5268457,9.0847797,0.1540318,-0.1144197,-0.3191658,0.9280709
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449859456887,2026-09-20T03:36:50.210420Z,0.6368576,3.4537108,8.9883566,0.1959332,0.0467975,-0.1076175,1.1059440,3.5660241,9.0717402,0.1562293,-0.1143413,-0.3198009,0.9274945
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449869520363,2026-09-20T03:36:50.210958Z,0.6791303,3.2797570,9.2292738,0.1959332,0.0467975,-0.1076175,1.1059440,3.5660241,9.0717402,0.1562293,-0.1143413,-0.3198009,0.9274945
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449879625832,2026-09-20T03:36:50.229711Z,0.6810008,3.3576434,9.2998276,0.2629152,0.2573028,-0.0122573,1.0501050,3.6159351,9.0586100,0.1597706,-0.1123580,-0.3189661,0.9274210
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449889713072,2026-09-20T03:36:50.230093Z,0.7309797,3.6513073,9.1765261,0.2629152,0.2573028,-0.0122573,1.0501050,3.6159351,9.0586100,0.1597706,-0.1123580,-0.3189661,0.9274210
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449899802875,2026-09-20T03:36:50.249809Z,0.5677251,3.8714991,8.8375225,0.2682778,0.4981849,0.0435999,0.9577866,3.6625469,9.0501108,0.1638433,-0.1083558,-0.3173291,0.9277482
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449909879129,2026-09-20T03:36:50.250179Z,0.5357026,4.1619453,8.3551655,0.2682778,0.4981849,0.0435999,0.9577866,3.6625469,9.0501108,0.1638433,-0.1083558,-0.3173291,0.9277482
gait_20260920_033649_owner_walk_2,owner_walk_2,2532449919968158,2026-09-20T03:36:50.269554Z,0.6007950,4.3682208,8.1236010,0.1321321,0.4144324,0.0467142,0.8899733,3.6811404,9.0494890,0.1660251,-0.1051410,-0.3162436,0.9281008
