session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532864999718383,2026-09-20T03:43:45.358971Z,-1.4084640,6.7811275,4.6576200,,,,,,,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865010669270,2026-09-20T03:43:45.359166Z,-1.3726257,6.4208002,5.4187517,-1.0264468,-1.8555614,-1.0604874,,,,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865019888590,2026-09-20T03:43:45.359274Z,-1.2357074,5.8414030,6.5227032,-1.0264468,-1.8555614,-1.0604874,,,,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865029971516,2026-09-20T03:43:45.367646Z,-1.0604817,5.2536268,7.6235123,-1.0264468,-1.8555614,-1.0604874,-1.7651061,6.5840640,7.0548286,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865040067911,2026-09-20T03:43:45.377555Z,-0.9686791,4.7953615,8.3923502,-1.6049868,-1.1231227,-1.0181198,-1.7651061,6.5840640,7.0548286,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865050115274,2026-09-20T03:43:45.390039Z,-1.1094133,4.6304607,8.9931450,-1.6049868,-1.1231227,-1.0181198,-1.7499181,6.3065839,7.3075919,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865060298991,2026-09-20T03:43:45.400380Z,-1.3386580,4.5977650,9.4612865,-1.8972294,-0.4489726,-0.8889521,-1.7499181,6.3065839,7.3075919,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865070304687,2026-09-20T03:43:45.408010Z,-1.5058781,4.6290393,9.6194534,-1.8972294,-0.4489726,-0.8889521,-1.8054311,5.9846897,7.5604243,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865080388997,2026-09-20T03:43:45.417984Z,-1.6546178,4.6356983,9.4113073,-1.9081545,-0.1707192,-0.7550880,-1.8054311,5.9846897,7.5604243,,,,
gait_20260920_034345_owner_seated_legs_1,owner_seated_legs_1,2532865090485717,2026-09-20T03:43:45.428564Z,-1.9089270,4.6369700,8.9510975,-1.9081545,-0.1707192,-0.7550880,-1.8706334,5.6646128,7.7877474,,,,
