session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589251994310,2026-09-20T04:29:09.620583Z,-1.9049616,6.8789902,6.3340850,,,,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589262078509,2026-09-20T04:29:09.621268Z,-1.8593969,6.7908540,6.4625487,,,,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589272163109,2026-09-20T04:29:09.621445Z,-1.8774282,6.7816510,6.6319389,-0.6421745,-0.4814144,-0.0974587,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589282248070,2026-09-20T04:29:09.621717Z,-2.0660465,6.8606596,6.7874122,-0.6421745,-0.4814144,-0.0974587,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589292354962,2026-09-20T04:29:09.641950Z,-2.2301989,6.9586725,6.8606596,-0.7324221,-0.4245247,-0.0747427,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589302412946,2026-09-20T04:29:09.642091Z,-2.2058828,6.9051023,6.9565773,-0.7324221,-0.4245247,-0.0747427,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589312498802,2026-09-20T04:29:09.660074Z,-1.8783261,6.7473092,7.3616467,-0.8270829,-0.5402527,-0.0712621,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589322560774,2026-09-20T04:29:09.660179Z,-1.4684687,6.4544687,7.7667155,-0.8270829,-0.5402527,-0.0712621,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589332670311,2026-09-20T04:29:09.680415Z,-1.1459996,6.0413189,7.7341695,-0.9002268,-0.7230293,-0.1287180,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589342754784,2026-09-20T04:29:09.680526Z,-0.9714473,5.8254666,7.8500638,-0.9002268,-0.7230293,-0.1287180,,,,,,,
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589352814191,2026-09-20T04:29:09.700844Z,-0.9986814,5.7990556,7.8211088,-0.9649106,-0.6737004,-0.2239950,-1.0441320,5.8665581,7.7929072,0.1295516,0.2932992,0.7859763,0.5286145
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589362919578,2026-09-20T04:29:09.701043Z,-1.2459575,5.8428249,7.6846395,-0.9649106,-0.6737004,-0.2239950,-1.0441320,5.8665581,7.7929072,0.1295516,0.2932992,0.7859763,0.5286145
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589373004092,2026-09-20T04:29:09.721057Z,-1.4776714,5.8447700,7.5484691,-1.0479469,-0.5391701,-0.2841656,-0.9882740,5.7005048,7.9223533,0.1277277,0.2826588,0.7867298,0.5337097
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589383088565,2026-09-20T04:29:09.721214Z,-1.7617583,5.8386350,7.5431571,-1.0479469,-0.5391701,-0.2841656,-0.9882740,5.7005048,7.9223533,0.1277277,0.2826588,0.7867298,0.5337097
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589393172670,2026-09-20T04:29:09.740307Z,-2.0076878,5.8367643,7.8510361,-1.1780473,-0.5814877,-0.2603838,-0.9325793,5.5119576,8.0613108,0.1251114,0.2710628,0.7876816,0.5389155
gait_20260920_042909_friend_ryan_walk_1,friend_ryan_walk_1,2535589403235862,2026-09-20T04:29:09.760222Z,-1.9679589,5.6903439,8.1121540,-1.2693440,-0.7370186,-0.1663558,-0.8430191,5.3031397,8.2098808,0.1231529,0.2576605,0.7890594,0.5439024
