session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125931779362,2026-09-19T22:31:29.094944Z,2.0477905,3.2734723,9.1522846,,,,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125941861164,2026-09-19T22:31:29.095638Z,2.3967454,3.3393128,9.1079922,,,,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125951942965,2026-09-19T22:31:29.095904Z,2.6866684,3.4804959,9.1320839,-0.0215835,-0.2546549,-0.7861642,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125961997324,2026-09-19T22:31:29.096211Z,2.8730421,3.5916767,9.1242275,-0.0215835,-0.2546549,-0.7861642,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125972085011,2026-09-19T22:31:29.112006Z,3.0555251,3.6616323,8.8381205,-0.0545748,0.0995237,-0.8198551,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125982190562,2026-09-19T22:31:29.112440Z,2.9331963,3.7098155,8.4498110,-0.0545748,0.0995237,-0.8198551,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514125992247893,2026-09-19T22:31:29.130349Z,2.7316346,3.7203650,8.4190607,-0.0829864,0.2585019,-0.8239353,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126002356780,2026-09-19T22:31:29.130628Z,2.8612206,3.6805613,8.7942772,-0.0829864,0.2585019,-0.8239353,,,,,,,
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126012439300,2026-09-19T22:31:29.150063Z,2.7277439,3.6717327,8.6102228,-0.0234320,0.3334778,-0.8649705,2.7776577,3.6859071,8.6564894,0.1637451,-0.1788299,-0.1771307,0.9538512
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126022498179,2026-09-19T22:31:29.150423Z,2.5125651,3.6770449,8.3476086,-0.0234320,0.3334778,-0.8649705,2.7776577,3.6859071,8.6564894,0.1637451,-0.1788299,-0.1771307,0.9538512
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126032605804,2026-09-19T22:31:29.169818Z,2.3329251,3.5823243,8.2610435,-0.0792060,0.1363622,-0.9164810,2.6548567,3.7304709,8.6759109,0.1657171,-0.1741854,-0.1850278,0.9528705
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126042696746,2026-09-19T22:31:29.170885Z,1.9864392,3.4233344,8.2972555,-0.0792060,0.1363622,-0.9164810,2.6548567,3.7304709,8.6759109,0.1657171,-0.1741854,-0.1850278,0.9528705
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126052777476,2026-09-19T22:31:29.190737Z,1.8328363,3.3281648,8.5478239,-0.1379776,-0.0694801,-0.8801089,2.5688827,3.7625062,8.6879511,0.1665993,-0.1715626,-0.1938695,0.9514335
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126062860320,2026-09-19T22:31:29.191198Z,1.8998739,3.1783028,8.8319855,-0.1379776,-0.0694801,-0.8801089,2.5688827,3.7625062,8.6879511,0.1665993,-0.1715626,-0.1938695,0.9514335
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126072942351,2026-09-19T22:31:29.209854Z,1.8929157,3.0351744,8.9493017,-0.0770743,-0.0881491,-0.7680115,2.5198448,3.7821965,8.6937609,0.1665438,-0.1707515,-0.2026007,0.9497684
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126083022430,2026-09-19T22:31:29.210295Z,1.8723406,3.0232782,8.9885063,-0.0770743,-0.0881491,-0.7680115,2.5198448,3.7821965,8.6937609,0.1665438,-0.1707515,-0.2026007,0.9497684
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126093111053,2026-09-19T22:31:29.229791Z,1.9033904,3.0878468,8.9862623,-0.0056956,-0.0673151,-0.6721849,2.4781849,3.8086317,8.6941948,0.1670364,-0.1702047,-0.2099828,0.9481754
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126103198658,2026-09-19T22:31:29.230258Z,1.8311154,3.1258547,8.9197483,-0.0056956,-0.0673151,-0.6721849,2.4781849,3.8086317,8.6941948,0.1670364,-0.1702047,-0.2099828,0.9481754
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126113279306,2026-09-19T22:31:29.249979Z,1.7602620,3.0946553,8.8191919,-0.0193851,-0.0504613,-0.6295176,2.4384582,3.8415351,8.6909513,0.1680455,-0.1696964,-0.2163646,0.9466521
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126123363454,2026-09-19T22:31:29.250554Z,1.7699884,3.0635307,8.7967463,-0.0193851,-0.0504613,-0.6295176,2.4384582,3.8415351,8.6909513,0.1680455,-0.1696964,-0.2163646,0.9466521
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126133426808,2026-09-19T22:31:29.269876Z,1.6157869,3.0348752,8.8178444,-0.0213003,-0.0745762,-0.5829366,2.3986275,3.8676977,8.6904316,0.1687712,-0.1690530,-0.2224308,0.9452313
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126143533538,2026-09-19T22:31:29.271268Z,1.5297452,3.0049477,8.8301897,-0.0213003,-0.0745762,-0.5829366,2.3986275,3.8676977,8.6904316,0.1687712,-0.1690530,-0.2224308,0.9452313
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126153616587,2026-09-19T22:31:29.290966Z,1.5031846,2.9378352,8.7154932,0.0191686,-0.1292843,-0.4943878,2.3677101,3.8917897,8.6881552,0.1693817,-0.1687856,-0.2280448,0.9438310
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126163704355,2026-09-19T22:31:29.291572Z,1.5244331,3.0462475,8.5912189,0.0191686,-0.1292843,-0.4943878,2.3677101,3.8917897,8.6881552,0.1693817,-0.1687856,-0.2280448,0.9438310
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126173779510,2026-09-19T22:31:29.310449Z,1.6822259,3.2568624,8.7200565,0.0585884,-0.2741732,-0.4428273,2.3560014,3.9190979,8.6790581,0.1701014,-0.1694340,-0.2327872,0.9424266
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126183868743,2026-09-19T22:31:29.311771Z,1.9247137,3.4078469,8.8630352,0.0585884,-0.2741732,-0.4428273,2.3560014,3.9190979,8.6790581,0.1701014,-0.1694340,-0.2327872,0.9424266
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126193953094,2026-09-19T22:31:29.329703Z,1.9176059,3.4188452,9.0146179,0.0999900,-0.2804851,-0.4865605,2.3723168,3.9515326,8.6598854,0.1707822,-0.1716187,-0.2373736,0.9407626
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126204021982,2026-09-19T22:31:29.330202Z,1.7381157,3.3818099,9.0629511,0.0999900,-0.2804851,-0.4865605,2.3723168,3.9515326,8.6598854,0.1707822,-0.1716187,-0.2373736,0.9407626
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126214104787,2026-09-19T22:31:29.349763Z,1.6800562,3.3781438,9.0122242,0.1198082,-0.1646738,-0.4628620,2.3797684,3.9930685,8.6387625,0.1719665,-0.1735618,-0.2423104,0.9389300
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126224206064,2026-09-19T22:31:29.350272Z,1.6109985,3.3478422,8.8289185,0.1198082,-0.1646738,-0.4628620,2.3797684,3.9930685,8.6387625,0.1719665,-0.1735618,-0.2423104,0.9389300
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126234290740,2026-09-19T22:31:29.369706Z,1.4645033,3.3556981,8.6339407,0.0666989,-0.0514606,-0.4129169,2.3670471,4.0353241,8.6226072,0.1735349,-0.1743708,-0.2466554,0.9373588
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126244374928,2026-09-19T22:31:29.370340Z,1.3629742,3.4688241,8.4856491,0.0666989,-0.0514606,-0.4129169,2.3670471,4.0353241,8.6226072,0.1735349,-0.1743708,-0.2466554,0.9373588
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126254459157,2026-09-19T22:31:29.389964Z,1.0248680,3.5830724,8.3696051,-0.0179696,-0.0195850,-0.3512475,2.3397481,4.0636683,8.6167440,0.1746643,-0.1740999,-0.2504184,0.9362010
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126264543263,2026-09-19T22:31:29.390454Z,1.1979239,3.5174563,8.3751421,-0.0179696,-0.0195850,-0.3512475,2.3397481,4.0636683,8.6167440,0.1746643,-0.1740999,-0.2504184,0.9362010
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126274627573,2026-09-19T22:31:29.410193Z,1.0123732,3.4621654,8.2871552,-0.0969923,0.0439330,-0.3006196,2.3134618,4.0739079,8.6190071,0.1749182,-0.1735128,-0.2537442,0.9353667
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126284712331,2026-09-19T22:31:29.411796Z,0.9168296,3.2483332,8.2843866,-0.0969923,0.0439330,-0.3006196,2.3134618,4.0739079,8.6190071,0.1749182,-0.1735128,-0.2537442,0.9353667
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126294797292,2026-09-19T22:31:29.429921Z,1.1404630,2.8639889,8.3785086,-0.0958599,0.0075109,-0.1126637,2.2816052,4.0680518,8.6302576,0.1745056,-0.1722715,-0.2565436,0.9349095
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126304880380,2026-09-19T22:31:29.431027Z,1.3537714,2.7587938,8.2700214,-0.0958599,0.0075109,-0.1126637,2.2816052,4.0680518,8.6302576,0.1745056,-0.1722715,-0.2565436,0.9349095
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126314964121,2026-09-19T22:31:29.449779Z,1.6162357,2.6580129,7.9828672,0.0257802,-0.2866803,0.1025547,2.2784436,4.0558214,8.6368456,0.1737521,-0.1720584,-0.2573851,0.9348578
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126325030283,2026-09-19T22:31:29.450388Z,1.7136499,2.6348939,7.7296052,0.0257802,-0.2866803,0.1025547,2.2784436,4.0558214,8.6368456,0.1737521,-0.1720584,-0.2573851,0.9348578
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126335132619,2026-09-19T22:31:29.469926Z,2.1701193,2.5546880,7.5172696,0.2749893,-0.9405792,0.0744596,2.3526220,4.0593438,8.6152782,0.1730968,-0.1758713,-0.2567036,0.9344571
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126345217335,2026-09-19T22:31:29.470398Z,2.4893713,2.2764368,7.4449196,0.2749893,-0.9405792,0.0744596,2.3526220,4.0593438,8.6152782,0.1730968,-0.1758713,-0.2567036,0.9344571
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126355300954,2026-09-19T22:31:29.490582Z,2.6193314,1.8816929,7.1511812,0.7845488,-1.8806422,-0.0210006,2.5457094,4.1148763,8.5336552,0.1733515,-0.1870901,-0.2574135,0.9320328
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126365384002,2026-09-19T22:31:29.491650Z,2.9902084,1.4725089,6.7238908,0.7845488,-1.8806422,-0.0210006,2.5457094,4.1148763,8.5336552,0.1733515,-0.1870901,-0.2574135,0.9320328
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126375470306,2026-09-19T22:31:29.510195Z,3.3280151,1.2075007,6.1072345,1.5272130,-2.9584830,0.0146721,2.8961720,4.2695150,8.3438330,0.1764241,-0.2088131,-0.2595711,0.9262259
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126385554127,2026-09-19T22:31:29.511238Z,3.6512325,0.8012345,5.3701944,1.5272130,-2.9584830,0.0146721,2.8961720,4.2695150,8.3438330,0.1764241,-0.2088131,-0.2595711,0.9262259
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126395638722,2026-09-19T22:31:29.530276Z,4.0111856,0.7808838,4.6683192,2.3302143,-3.8105466,0.2665791,3.4205456,4.5432839,7.9934068,0.1836066,-0.2426472,-0.2611364,0.9160889
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126405723683,2026-09-19T22:31:29.531331Z,4.2360911,0.8710405,3.6901381,2.3302143,-3.8105466,0.2665791,3.4205456,4.5432839,7.9934068,0.1836066,-0.2426472,-0.2611364,0.9160889
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126415806773,2026-09-19T22:31:29.550540Z,4.7140336,0.2394950,2.5338135,2.6224737,-4.0226173,0.6957169,4.0674028,4.9015741,7.4610271,0.1949417,-0.2858694,-0.2589650,0.9017835
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126425862622,2026-09-19T22:31:29.551399Z,5.0513916,0.4705355,1.5205425,2.6224737,-4.0226173,0.6957169,4.0674028,4.9015741,7.4610271,0.1949417,-0.2858694,-0.2589650,0.9017835
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126435974863,2026-09-19T22:31:29.570838Z,5.6845832,-1.7640029,0.3194015,2.6224737,-4.0226173,0.6957169,4.7278919,5.2098746,6.8366923,0.2056534,-0.3305324,-0.2521515,0.8859316
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126446038421,2026-09-19T22:31:29.590149Z,6.6644101,-5.9923129,-0.9925463,1.6242054,-3.8217547,0.1439230,5.2301173,5.3892298,6.3117504,0.2082479,-0.3673326,-0.2545502,0.8700022
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126456144175,2026-09-19T22:31:29.591012Z,2.6345944,-3.2846203,-0.5119103,1.6242054,-3.8217547,0.1439230,5.2301173,5.3892298,6.3117504,0.2082479,-0.3673326,-0.2545502,0.8700022
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126466205779,2026-09-19T22:31:29.609685Z,1.2763339,-0.9207202,0.4453215,0.2509410,-3.1475880,0.2343204,5.6483545,5.3504014,5.9754000,0.1991137,-0.3947118,-0.2574466,0.8592308
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126476312388,2026-09-19T22:31:29.609870Z,0.9866356,0.7324013,1.0491092,0.2509410,-3.1475880,0.2343204,5.6483545,5.3504014,5.9754000,0.1991137,-0.3947118,-0.2574466,0.8592308
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126486374237,2026-09-19T22:31:29.630016Z,1.1300632,0.5517887,1.4917372,-0.3520802,-3.0768423,1.8323293,6.2353783,5.0435948,5.6496310,0.1787087,-0.4243947,-0.2466522,0.8527105
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126496480885,2026-09-19T22:31:29.630946Z,1.9556887,-1.3001263,1.6570868,-0.3520802,-3.0768423,1.8323293,6.2353783,5.0435948,5.6496310,0.1787087,-0.4243947,-0.2466522,0.8527105
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126506566334,2026-09-19T22:31:29.662836Z,3.4293947,-3.5244145,1.2137107,-0.2803518,-3.3264344,2.9680090,6.9113250,4.6008368,5.2251320,0.1545025,-0.4580531,-0.2267501,0.8455180
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126516666392,2026-09-19T22:31:29.663125Z,4.7550344,-5.1188779,0.3280056,-0.2803518,-3.3264344,2.9680090,6.9113250,4.6008368,5.2251320,0.1545025,-0.4580531,-0.2267501,0.8455180
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126526716888,2026-09-19T22:31:29.674282Z,5.1803045,-5.9155488,-0.3435679,-0.3339108,-4.3451705,3.1442239,7.4054379,4.2573619,4.8239474,0.1362952,-0.4853402,-0.2119826,0.8372168
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126536817433,2026-09-19T22:31:29.678426Z,4.9543514,-6.3301945,-0.9274539,-0.3339108,-4.3451705,3.1442239,7.4054379,4.2573619,4.8239474,0.1362952,-0.4853402,-0.2119826,0.8372168
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126546886836,2026-09-19T22:31:29.678868Z,4.4372787,-6.8077631,-1.2312931,-0.3339108,-4.3451705,3.1442239,7.4054379,4.2573619,4.8239474,0.1362952,-0.4853402,-0.2119826,0.8372168
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126556964080,2026-09-19T22:31:29.695973Z,3.8766615,-7.5966525,-0.6964134,-0.3339108,-4.3451705,3.1442239,8.2114162,3.5915461,3.9886782,0.1009808,-0.5352631,-0.1878000,0.8173294
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126567050588,2026-09-19T22:31:29.711140Z,3.9957731,-8.5645828,0.2400187,-0.6298673,-4.7496438,3.7361205,8.2114162,3.5915461,3.9886782,0.1009808,-0.5352631,-0.1878000,0.8173294
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126577134246,2026-09-19T22:31:29.711440Z,5.0018616,-9.6572371,0.7072622,-0.6298673,-4.7496438,3.7361205,8.2114162,3.5915461,3.9886782,0.1009808,-0.5352631,-0.1878000,0.8173294
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126587217132,2026-09-19T22:31:29.731551Z,6.4643445,-10.5515461,1.5970074,-0.7348702,-5.1194935,4.5286298,9.3556843,1.8675125,2.2846587,0.0188374,-0.6190295,-0.1302332,0.7742656
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126597301727,2026-09-19T22:31:29.731823Z,8.4812355,-10.8250837,2.7507882,-0.7348702,-5.1194935,4.5286298,9.3556843,1.8675125,2.2846587,0.0188374,-0.6190295,-0.1302332,0.7742656
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126617470346,2026-09-19T22:31:29.741557Z,12.1879826,-10.9619274,3.9217024,-0.3472839,-5.3646560,4.9437118,9.3556843,1.8675125,2.2846587,0.0188374,-0.6190295,-0.1302332,0.7742656
gait_20260919_223129_andrew_abnormal_leftleg_rightpocket_2,andrew_abnormal_leftleg_rightpocket_2,2514126637637095,2026-09-19T22:31:29.761981Z,17.4997444,-10.3398838,4.8425722,0.3762783,-5.4653621,4.6674566,9.6881676,0.8979552,1.2526813,-0.0213506,-0.6600713,-0.0934665,0.7450598
