session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729640564325,2026-09-19T22:24:52.791154Z,1.2903250,4.8322473,8.0318737,,,,,,,,,,
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729650626866,2026-09-19T22:24:52.793884Z,1.0764182,4.8886604,8.8331079,-0.2773874,0.6572797,-0.0365720,,,,,,,
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729660710362,2026-09-19T22:24:52.794131Z,0.7251438,5.1617494,8.7247705,-0.2773874,0.6572797,-0.0365720,,,,,,,
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729670820225,2026-09-19T22:24:52.813697Z,0.6123919,5.2570682,8.0283566,-0.3132932,0.8356430,0.0679313,-0.1327417,5.1379046,8.3558617,0.2491719,-0.1096744,-0.4102578,0.8703870
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729680924189,2026-09-19T22:24:52.814181Z,-0.6640917,5.0873046,8.3725233,-0.3132932,0.8356430,0.0679313,-0.1327417,5.1379046,8.3558617,0.2491719,-0.1096744,-0.4102578,0.8703870
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729690987177,2026-09-19T22:24:52.832487Z,0.3271078,4.9056444,8.0144405,-0.2975220,0.7396665,0.3401893,-0.2298079,5.0882053,8.3841200,0.2493660,-0.1024277,-0.4056996,0.8733459
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729701078363,2026-09-19T22:24:52.832978Z,1.1635072,5.0839376,7.9236107,-0.2975220,0.7396665,0.3401893,-0.2298079,5.0882053,8.3841200,0.2493660,-0.1024277,-0.4056996,0.8733459
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729711160395,2026-09-19T22:24:52.852515Z,0.9398738,5.3630118,8.2923927,-0.1480532,0.4127337,0.4058390,-0.2593994,5.0615625,8.3993692,0.2491833,-0.0990212,-0.4011255,0.8759000
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729721243932,2026-09-19T22:24:52.852979Z,0.8324340,5.4103723,8.1346741,-0.1480532,0.4127337,0.4058390,-0.2593994,5.0615625,8.3993692,0.2491833,-0.0990212,-0.4011255,0.8759000
gait_20260919_222452_andrew_slow_3,andrew_slow_3,2513729731301915,2026-09-19T22:24:52.872395Z,0.4138976,4.4226141,7.1228247,0.0593878,-0.0750092,0.4403959,-0.2134583,5.0723672,8.3941431,0.2491530,-0.1004327,-0.3973667,0.8774598
