session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924388387728,2026-09-19T22:28:07.527271Z,3.4925418,4.9655743,8.3954926,,,,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924398472323,2026-09-19T22:28:07.527410Z,3.4864814,5.2602854,8.2641106,0.0145722,1.0173538,-0.1608934,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924408556593,2026-09-19T22:28:07.533229Z,3.1678281,5.4795794,8.0989857,0.0145722,1.0173538,-0.1608934,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924418667351,2026-09-19T22:28:07.543110Z,2.6128972,5.4107461,7.9226379,0.0145722,1.0173538,-0.1608934,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924428750114,2026-09-19T22:28:07.556779Z,2.0887165,5.2049947,7.9272766,-0.3573762,1.4083542,-0.3666024,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924438831373,2026-09-19T22:28:07.563177Z,2.0967221,5.2030492,8.1303349,-0.3573762,1.4083542,-0.3666024,,,,,,,
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924448903639,2026-09-19T22:28:07.573033Z,1.3465889,4.3326821,8.0114479,-0.6290013,1.5296944,-0.3793760,2.1996994,5.2008419,8.0217628,0.2642581,-0.1459838,-0.0995115,0.9481318
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924458977898,2026-09-19T22:28:07.584445Z,0.7818565,4.0438814,8.3156614,-0.6290013,1.5296944,-0.3793760,2.1996994,5.2008419,8.0217628,0.2642581,-0.1459838,-0.0995115,0.9481318
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924469086947,2026-09-19T22:28:07.593513Z,0.6949170,4.1486278,8.7562695,-0.8258505,1.5001338,-0.2327383,1.9165224,5.0873561,8.1658964,0.2587949,-0.1297016,-0.0996605,0.9519824
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924479171176,2026-09-19T22:28:07.603703Z,0.8016087,4.2128973,9.1561756,-0.8258505,1.5001338,-0.2327383,1.9165224,5.0873561,8.1658964,0.2587949,-0.1297016,-0.0996605,0.9519824
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924489255689,2026-09-19T22:28:07.613488Z,0.8737340,4.2006269,9.5581770,-0.8379912,1.4594150,0.0094428,1.6632702,4.9436789,8.3084106,0.2519117,-0.1143422,-0.0974129,0.9560215
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924499339145,2026-09-19T22:28:07.624Z,0.9052327,4.1751885,9.9633951,-0.8379912,1.4594150,0.0094428,1.6632702,4.9436789,8.3084106,0.2519117,-0.1143422,-0.0974129,0.9560215
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924509425896,2026-09-19T22:28:07.634867Z,0.9739164,4.0454526,10.1865797,-0.6551480,1.3075147,0.1028545,1.4434807,4.8161893,8.4235849,0.2459916,-0.1007543,-0.0938880,0.9594383
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924519516269,2026-09-19T22:28:07.644036Z,1.0037690,3.8890066,10.1777515,-0.6551480,1.3075147,0.1028545,1.4434807,4.8161893,8.4235849,0.2459916,-0.1007543,-0.0938880,0.9594383
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924529598219,2026-09-19T22:28:07.653569Z,0.9514707,3.7321115,9.9901810,-0.3749960,1.3065654,0.1089332,1.2372229,4.7337351,8.5027733,0.2425617,-0.0882671,-0.0900612,0.9619054
gait_20260919_222807_andrew_normal_left_2,andrew_normal_left_2,2513924539651930,2026-09-19T22:28:07.664131Z,0.7882909,3.6094086,9.6306019,-0.3749960,1.3065654,0.1089332,1.2372229,4.7337351,8.5027733,0.2425617,-0.0882671,-0.0900612,0.9619054
