session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130019644856,2026-09-19T21:58:13.163755Z,2.8244846,3.3387890,8.3013706,-0.2881625,0.3693836,0.4246246,0.3545440,2.6738377,9.4319143,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130029728230,2026-09-19T21:58:13.173453Z,2.9552679,3.3327289,8.2107649,-0.0312094,0.0475469,0.0402525,0.3545440,2.6738377,9.4319143,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130039838093,2026-09-19T21:58:13.173796Z,3.0675709,3.3123782,7.5899186,-0.0312094,0.0475469,0.0402525,0.3545440,2.6738377,9.4319143,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130049895996,2026-09-19T21:58:13.194472Z,2.9128456,3.4932151,7.8397388,-0.1107485,-0.0753756,-0.0191853,2.6975505,3.3688004,8.8096828,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130060003784,2026-09-19T21:58:13.195055Z,3.1680527,3.4832642,8.1851025,-0.1107485,-0.0753756,-0.0191853,2.6975505,3.3688004,8.8096828,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130070065836,2026-09-19T21:58:13.213656Z,3.1907976,3.3721583,8.1701384,-0.1653233,0.0204510,-0.1029711,2.6957018,3.3459740,8.8189440,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130080180663,2026-09-19T21:58:13.214114Z,2.7841573,3.1687260,8.1031761,-0.1653233,0.0204510,-0.1029711,2.6957018,3.3459740,8.8189440,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130090259602,2026-09-19T21:58:13.233596Z,2.8773067,2.9776387,8.0927010,-0.2602506,0.1261200,-0.0955601,2.6712444,3.3127375,8.8389111,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130100336873,2026-09-19T21:58:13.234262Z,2.6182091,2.7576714,8.1013803,-0.2602506,0.1261200,-0.0955601,2.6712444,3.3127375,8.8389111,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130110399779,2026-09-19T21:58:13.253808Z,2.1962311,2.4541316,8.1646767,-0.4144324,0.2351531,-0.0202345,2.6315157,3.2515371,8.8734856,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130120484211,2026-09-19T21:58:13.254295Z,2.3187096,2.2169559,8.3708029,-0.4144324,0.2351531,-0.0202345,2.6315157,3.2515371,8.8734856,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130130596598,2026-09-19T21:58:13.273875Z,2.4060979,2.2593782,8.6533928,-0.5035807,0.3139428,0.1323153,2.5826283,3.1576290,8.9216328,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130140676920,2026-09-19T21:58:13.274319Z,2.3053918,2.4580221,8.8655043,-0.5035807,0.3139428,0.1323153,2.5826283,3.1576290,8.9216328,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130150761636,2026-09-19T21:58:13.294104Z,2.2355859,2.5498247,8.7869444,-0.4498886,0.2697933,0.2482098,2.5413225,3.0598400,8.9674511,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130160841959,2026-09-19T21:58:13.295124Z,2.6614544,1.6317233,7.7251911,-0.4498886,0.2697933,0.2482098,2.5413225,3.0598400,8.9674511,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130170906494,2026-09-19T21:58:13.313607Z,2.5044098,1.8377743,7.5029793,-0.6281187,0.3757954,0.1652734,2.5004420,2.9563112,9.0135527,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130181009114,2026-09-19T21:58:13.314252Z,1.8656816,2.6880152,8.7692127,-0.6281187,0.3757954,0.1652734,2.5004420,2.9563112,9.0135527,-0.0122598,-0.1601451,-0.9862586,0.0386980
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130191093546,2026-09-19T21:58:13.334328Z,1.3622259,3.2289550,9.9780598,-0.7471275,-0.0155048,0.2334211,2.4690652,2.8053079,9.0702858,-0.1263490,-0.1720286,-0.9721785,0.0964941
gait_20260919_215813_andrew_normal_1,andrew_normal_1,2512130201160440,2026-09-19T21:58:13.335978Z,1.4391397,3.1064019,10.2120180,-0.7471275,-0.0155048,0.2334211,2.4690652,2.8053079,9.0702858,-0.1263490,-0.1720286,-0.9721785,0.0964941
